frame.frame.encap_type,frame.frame.time,frame.frame.time_utc,frame.frame.time_epoch,frame.frame.offset_shift,frame.frame.time_delta,frame.frame.time_delta_displayed,frame.frame.time_relative,frame.frame.number,frame.frame.len,frame.frame.cap_len,frame.frame.marked,frame.frame.ignored,frame.frame.protocols,sll.sll.etype,sll.sll.ifindex,sll.sll.hatype,sll.sll.pkttype,sll.sll.halen,sll.sll.src.eth,sll.sll.unused,ip.ip.version,ip.ip.hdr_len,ip.ip.dsfield,ip.ip.dsfield_tree,ip.ip.len,ip.ip.id,ip.ip.flags,ip.ip.flags_tree,ip.ip.frag_offset,ip.ip.ttl,ip.ip.proto,ip.ip.checksum,ip.ip.checksum.status,ip.ip.src,ip.ip.addr,ip.ip.src_host,ip.ip.host,ip.ip.dst,ip.ip.dst_host,udp.udp.srcport,udp.udp.dstport,udp.udp.port,udp.udp.length,udp.udp.checksum,udp.udp.checksum.status,udp.udp.stream,udp.Timestamps,udp.udp.payload,dns.dns.id,dns.dns.flags,dns.dns.flags_tree,dns.dns.count.queries,dns.dns.count.answers,dns.dns.count.auth_rr,dns.dns.count.add_rr,dns.Queries,dns.Answers,dns.dns.response_to,dns.dns.time,dns.Authoritative nameservers
210,"Nov 15, 2025 16:07:18.024315000 +06","Nov 15, 2025 10:07:18.024315000 UTC",1763201238.024315000,0.000000000,0.854044000,0.854044000,4.241249000,11,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0x6d96,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x4aff,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0x59a4,2,0,"{'udp.time_relative': '4.241249000', 'udp.time_delta': '0.854044000'}",7a:e1:01:00:00:01:00:00:00:00:00:00:22:32:33:32:62:30:31:38:62:65:63:64:66:34:38:64:64:66:31:30:61:32:37:30:31:32:65:31:64:66:30:35:34:66:32:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01,0x7ae1,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'232b018becdf48ddf10a27012e1df054f2.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': '232b018becdf48ddf10a27012e1df054f2.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:07:18.079793000 +06","Nov 15, 2025 10:07:18.079793000 UTC",1763201238.079793000,0.000000000,0.055478000,0.055478000,4.296727000,12,176,176,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",156,0x0a6c,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xadf2,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,136,0x37ab,2,0,"{'udp.time_relative': '4.296727000', 'udp.time_delta': '0.055478000'}",7a:e1:81:80:00:01:00:01:00:00:00:00:22:32:33:32:62:30:31:38:62:65:63:64:66:34:38:64:64:66:31:30:61:32:37:30:31:32:65:31:64:66:30:35:34:66:32:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01:c0:0c:00:05:00:01:00:00:01:2c:00:2b:28:63:65:64:65:30:31:38:62:65:63:32:64:39:31:31:35:38:32:37:35:35:35:66:66:66:66:62:35:30:61:37:31:35:64:39:34:61:37:39:63:c0:2f,0x7ae1,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'232b018becdf48ddf10a27012e1df054f2.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': '232b018becdf48ddf10a27012e1df054f2.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}","{'232b018becdf48ddf10a27012e1df054f2.tunnel.devgossips.me: type CNAME, class IN, cname cede018bec2d9115827555ffffb50a715d94a79c.tunnel.devgossips.me': {'dns.resp.name': '232b018becdf48ddf10a27012e1df054f2.tunnel.devgossips.me', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '43', 'dns.cname': 'cede018bec2d9115827555ffffb50a715d94a79c.tunnel.devgossips.me'}}",11,0.055478000,
210,"Nov 15, 2025 16:07:18.135194000 +06","Nov 15, 2025 10:07:18.135194000 UTC",1763201238.135194000,0.000000000,0.055401000,0.055401000,4.352128000,13,292,292,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",272,0x6ddd,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x4a0d,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,252,0x7592,2,0,"{'udp.time_relative': '4.352128000', 'udp.time_delta': '0.055401000'}",e9:29:01:00:00:01:00:00:00:00:00:00:3c:33:63:36:36:30:31:38:62:65:63:61:33:61:63:31:63:39:63:36:33:32:38:30:31:32:66:37:61:33:32:39:38:38:33:65:39:64:61:32:36:30:35:33:35:62:61:63:37:36:36:30:62:33:63:61:65:35:62:66:64:3c:35:31:64:36:33:61:66:38:35:37:33:33:36:33:64:31:33:34:65:66:30:38:35:62:34:62:63:66:34:32:37:63:64:35:37:38:62:62:65:33:65:63:34:30:38:31:35:39:33:64:33:37:65:38:63:34:31:64:39:63:3c:36:35:63:34:66:34:33:35:65:66:61:38:63:64:33:32:36:39:34:37:39:30:34:33:64:33:63:37:61:34:61:61:31:66:37:65:61:34:63:66:35:62:36:35:36:32:31:38:36:63:33:35:34:65:63:30:38:39:34:35:16:33:65:34:65:30:66:61:39:65:32:63:65:38:30:35:35:34:30:33:62:61:62:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01,0xe929,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{' [truncated]3c66018beca3ac1c9c6328012f7a329883e9da260535bac7660b3cae5bfd.51d63af8573363d134ef085b4bcf427cd578bbe3ec4081593d37e8c41d9c.65c4f435efa8cd3269479043d3c7a4aa1f7ea4cf5b6562186c354ec08945.3e4e0fa9e2ce8055403bab.tunnel.devgossips.me:': {'dns.qry.name': '3c66018beca3ac1c9c6328012f7a329883e9da260535bac7660b3cae5bfd.51d63af8573363d134ef085b4bcf427cd578bbe3ec4081593d37e8c41d9c.65c4f435efa8cd3269479043d3c7a4aa1f7ea4cf5b6562186c354ec08945.3e4e0fa9e2ce8055403bab.tunnel.devgossips.me', 'dns.qry.name.len': '226', 'dns.count.labels': '7', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:07:18.244693000 +06","Nov 15, 2025 10:07:18.244693000 UTC",1763201238.244693000,0.000000000,0.109499000,0.109499000,4.461627000,14,341,341,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",321,0x0a77,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xad42,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,301,0xa18a,2,0,"{'udp.time_relative': '4.461627000', 'udp.time_delta': '0.109499000'}",e9:29:81:80:00:01:00:01:00:00:00:00:3c:33:63:36:36:30:31:38:62:65:63:61:33:61:63:31:63:39:63:36:33:32:38:30:31:32:66:37:61:33:32:39:38:38:33:65:39:64:61:32:36:30:35:33:35:62:61:63:37:36:36:30:62:33:63:61:65:35:62:66:64:3c:35:31:64:36:33:61:66:38:35:37:33:33:36:33:64:31:33:34:65:66:30:38:35:62:34:62:63:66:34:32:37:63:64:35:37:38:62:62:65:33:65:63:34:30:38:31:35:39:33:64:33:37:65:38:63:34:31:64:39:63:3c:36:35:63:34:66:34:33:35:65:66:61:38:63:64:33:32:36:39:34:37:39:30:34:33:64:33:63:37:61:34:61:61:31:66:37:65:61:34:63:66:35:62:36:35:36:32:31:38:36:63:33:35:34:65:63:30:38:39:34:35:16:33:65:34:65:30:66:61:39:65:32:63:65:38:30:35:35:34:30:33:62:61:62:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01:c0:0c:00:05:00:01:00:00:01:2c:00:25:22:66:30:66:31:30:31:38:62:65:63:31:39:35:37:66:64:31:34:33:35:65:62:66:66:66:66:62:35:30:37:37:31:38:31:c0:da,0xe929,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{' [truncated]3c66018beca3ac1c9c6328012f7a329883e9da260535bac7660b3cae5bfd.51d63af8573363d134ef085b4bcf427cd578bbe3ec4081593d37e8c41d9c.65c4f435efa8cd3269479043d3c7a4aa1f7ea4cf5b6562186c354ec08945.3e4e0fa9e2ce8055403bab.tunnel.devgossips.me:': {'dns.qry.name': '3c66018beca3ac1c9c6328012f7a329883e9da260535bac7660b3cae5bfd.51d63af8573363d134ef085b4bcf427cd578bbe3ec4081593d37e8c41d9c.65c4f435efa8cd3269479043d3c7a4aa1f7ea4cf5b6562186c354ec08945.3e4e0fa9e2ce8055403bab.tunnel.devgossips.me', 'dns.qry.name.len': '226', 'dns.count.labels': '7', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}","{' [truncated]3c66018beca3ac1c9c6328012f7a329883e9da260535bac7660b3cae5bfd.51d63af8573363d134ef085b4bcf427cd578bbe3ec4081593d37e8c41d9c.65c4f435efa8cd3269479043d3c7a4aa1f7ea4cf5b6562186c354ec08945.3e4e0fa9e2ce8055403bab.tunnel.devgossips.me:': {'dns.resp.name': '3c66018beca3ac1c9c6328012f7a329883e9da260535bac7660b3cae5bfd.51d63af8573363d134ef085b4bcf427cd578bbe3ec4081593d37e8c41d9c.65c4f435efa8cd3269479043d3c7a4aa1f7ea4cf5b6562186c354ec08945.3e4e0fa9e2ce8055403bab.tunnel.devgossips.me', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '37', 'dns.cname': 'f0f1018bec1957fd1435ebffffb5077181.tunnel.devgossips.me'}}",13,0.109499000,
210,"Nov 15, 2025 16:07:18.245105000 +06","Nov 15, 2025 10:07:18.245105000 UTC",1763201238.245105000,0.000000000,0.000412000,0.000412000,4.462039000,15,182,182,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",162,0x6e47,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x4a11,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,142,0xd207,2,0,"{'udp.time_relative': '4.462039000', 'udp.time_delta': '0.000412000'}",05:05:01:00:00:01:00:00:00:00:00:00:3c:66:64:61:33:30:31:38:62:65:63:31:61:38:30:33:30:33:64:31:63:38:65:30:31:33:30:35:65:34:63:39:62:37:61:63:62:32:63:34:30:37:63:32:64:33:36:62:36:30:31:37:35:34:38:33:61:31:66:39:33:22:36:35:65:36:34:34:36:37:63:32:30:32:61:35:36:64:34:66:62:30:61:31:32:64:35:62:30:63:65:34:38:37:39:31:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01,0x0505,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'fda3018bec1a80303d1c8e01305e4c9b7acb2c407c2d36b60175483a1f93.65e64467c202a56d4fb0a12d5b0ce48791.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': 'fda3018bec1a80303d1c8e01305e4c9b7acb2c407c2d36b60175483a1f93.65e64467c202a56d4fb0a12d5b0ce48791.tunnel.devgossips.me', 'dns.qry.name.len': '116', 'dns.count.labels': '5', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:07:18.354760000 +06","Nov 15, 2025 10:07:18.354760000 UTC",1763201238.354760000,0.000000000,0.109655000,0.109655000,4.571694000,16,231,231,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",211,0x0a81,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xada6,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,191,0x958c,2,0,"{'udp.time_relative': '4.571694000', 'udp.time_delta': '0.109655000'}",05:05:81:80:00:01:00:01:00:00:00:00:3c:66:64:61:33:30:31:38:62:65:63:31:61:38:30:33:30:33:64:31:63:38:65:30:31:33:30:35:65:34:63:39:62:37:61:63:62:32:63:34:30:37:63:32:64:33:36:62:36:30:31:37:35:34:38:33:61:31:66:39:33:22:36:35:65:36:34:34:36:37:63:32:30:32:61:35:36:64:34:66:62:30:61:31:32:64:35:62:30:63:65:34:38:37:39:31:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01:c0:0c:00:05:00:01:00:00:01:2c:00:25:22:30:35:37:31:30:31:38:62:65:63:39:30:36:38:31:34:33:39:39:35:39:32:66:66:66:66:62:35:30:37:37:31:61:66:c0:6c,0x0505,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'fda3018bec1a80303d1c8e01305e4c9b7acb2c407c2d36b60175483a1f93.65e64467c202a56d4fb0a12d5b0ce48791.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': 'fda3018bec1a80303d1c8e01305e4c9b7acb2c407c2d36b60175483a1f93.65e64467c202a56d4fb0a12d5b0ce48791.tunnel.devgossips.me', 'dns.qry.name.len': '116', 'dns.count.labels': '5', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}","{'fda3018bec1a80303d1c8e01305e4c9b7acb2c407c2d36b60175483a1f93.65e64467c202a56d4fb0a12d5b0ce48791.tunnel.devgossips.me: type CNAME, class IN, cname 0571018bec906814399592ffffb50771af.tunnel.devgossips.me': {'dns.resp.name': 'fda3018bec1a80303d1c8e01305e4c9b7acb2c407c2d36b60175483a1f93.65e64467c202a56d4fb0a12d5b0ce48791.tunnel.devgossips.me', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '37', 'dns.cname': '0571018bec906814399592ffffb50771af.tunnel.devgossips.me'}}",15,0.109655000,
210,"Nov 15, 2025 16:07:18.355165000 +06","Nov 15, 2025 10:07:18.355165000 UTC",1763201238.355165000,0.000000000,0.000405000,0.000405000,4.572099000,17,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0x6e7c,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x4a19,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0x6302,2,0,"{'udp.time_relative': '4.572099000', 'udp.time_delta': '0.000405000'}",28:16:01:00:00:01:00:00:00:00:00:00:22:38:39:30:37:30:31:38:62:65:63:64:66:31:63:34:65:37:33:34:66:61:66:30:31:33:31:30:61:36:34:30:36:33:65:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01,0x2816,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'8907018becdf1c4e734faf01310a64063e.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': '8907018becdf1c4e734faf01310a64063e.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:07:18.493488000 +06","Nov 15, 2025 10:07:18.493488000 UTC",1763201238.493488000,0.000000000,0.138323000,0.138323000,4.710422000,18,168,168,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",148,0x0a8f,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xadd7,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,128,0x4ca5,2,0,"{'udp.time_relative': '4.710422000', 'udp.time_delta': '0.138323000'}",28:16:81:80:00:01:00:01:00:00:00:00:22:38:39:30:37:30:31:38:62:65:63:64:66:31:63:34:65:37:33:34:66:61:66:30:31:33:31:30:61:36:34:30:36:33:65:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:01:2c:00:23:22:34:35:64:31:30:31:38:62:65:63:62:63:34:38:39:31:65:34:62:39:33:31:66:66:66:66:62:35:30:37:37:31:61:66,0x2816,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'8907018becdf1c4e734faf01310a64063e.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': '8907018becdf1c4e734faf01310a64063e.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'8907018becdf1c4e734faf01310a64063e.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': '8907018becdf1c4e734faf01310a64063e.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '35', 'dns.txt.length': '34', 'dns.txt': '45d1018becbc4891e4b931ffffb50771af'}}",17,0.138323000,
210,"Nov 15, 2025 16:07:19.399470000 +06","Nov 15, 2025 10:07:19.399470000 UTC",1763201239.399470000,0.000000000,0.905982000,0.905982000,5.616404000,19,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0x704c,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x4849,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0x9994,2,0,"{'udp.time_relative': '5.616404000', 'udp.time_delta': '0.905982000'}",58:e8:01:00:00:01:00:00:00:00:00:00:22:33:35:66:30:30:31:38:62:65:63:32:61:38:65:65:66:30:33:32:37:62:30:30:31:33:32:66:38:39:38:61:66:36:64:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0f:00:01,0x58e8,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'35f0018bec2a8eef0327b00132f898af6d.tunnel.devgossips.me: type MX, class IN': {'dns.qry.name': '35f0018bec2a8eef0327b00132f898af6d.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '15', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:07:19.513335000 +06","Nov 15, 2025 10:07:19.513335000 UTC",1763201239.513335000,0.000000000,0.113865000,0.113865000,5.730269000,20,172,172,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",152,0x0a9d,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xadc5,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,132,0xae75,2,0,"{'udp.time_relative': '5.730269000', 'udp.time_delta': '0.113865000'}",58:e8:81:80:00:01:00:01:00:00:00:00:22:33:35:66:30:30:31:38:62:65:63:32:61:38:65:65:66:30:33:32:37:62:30:30:31:33:32:66:38:39:38:61:66:36:64:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0f:00:01:c0:0c:00:0f:00:01:00:00:01:2c:00:27:00:0a:22:61:63:65:65:30:31:38:62:65:63:66:34:38:35:39:33:64:64:30:31:37:61:66:66:66:66:62:35:30:37:37:31:61:66:c0:2f,0x58e8,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'35f0018bec2a8eef0327b00132f898af6d.tunnel.devgossips.me: type MX, class IN': {'dns.qry.name': '35f0018bec2a8eef0327b00132f898af6d.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '15', 'dns.qry.class': '0x0001'}}","{'35f0018bec2a8eef0327b00132f898af6d.tunnel.devgossips.me: type MX, class IN, preference 10, mx acee018becf48593dd017affffb50771af.tunnel.devgossips.me': {'dns.resp.name': '35f0018bec2a8eef0327b00132f898af6d.tunnel.devgossips.me', 'dns.resp.type': '15', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '39', 'dns.mx.preference': '10', 'dns.mx.mail_exchange': 'acee018becf48593dd017affffb50771af.tunnel.devgossips.me'}}",19,0.113865000,
210,"Nov 15, 2025 16:07:20.418302000 +06","Nov 15, 2025 10:07:20.418302000 UTC",1763201240.418302000,0.000000000,0.904967000,0.904967000,6.635236000,21,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0x7143,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x4752,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0x3318,2,0,"{'udp.time_relative': '6.635236000', 'udp.time_delta': '0.904967000'}",df:bd:01:00:00:01:00:00:00:00:00:00:22:39:39:34:36:30:31:38:62:65:63:33:38:38:64:38:66:61:31:37:65:61:65:30:31:33:33:32:35:35:39:64:37:35:32:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01,0xdfbd,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'9946018bec388d8fa17eae01332559d752.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': '9946018bec388d8fa17eae01332559d752.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,,,
